"cc","autocorr_coef","mean","stdev","skewness","kurtosis","mean_ar","var_ar","skewness_ar","kurtosis_ar","pop","p1","p2","mu2","mu3","v1","v2","v3","m2","m3","m4","p3"
"9ko",0.5,0,0.144843435226224,0.825813329545971,9.1451818804989,0,0.0209796207281334,0.825813329545971,9.1451818804989,0.363622656092048,0.955499649190159,0.0400538382355964,0.374174903638909,-0.0429567780655935,0.114205569637208,0.163404485942045,0.600329936056475,0.0209796207281334,0.00250944879076946,0.00402520137722056,0.995553487425755
"o98",0.5,0,0.114634429384046,0.132176157210727,6.13637111343419,0,0.0131410524002057,0.132176157210727,6.13637111343419,0.588815575698391,0.786957765636066,0.0790578447102125,0.214145888521435,-0.130971325239193,0.0654897753077068,0.122345712537507,0.140853976334041,0.0131410524002057,0.00019911241595381,0.0010596731027843,0.866015610346278
"y8c",0.5,0,0.0794746211462314,1.77655245864966,15.6386435627346,0,0.00631621540633702,1.77655245864966,15.6386435627346,0.450135498074815,0.934247846778912,0.0493990993059462,0.152653945421462,-0.0908632996911738,0.0523084669616794,0.199887290693854,0.167862935243385,0.00631621540633701,0.000891791718402647,0.000623897070715644,0.983646946084858
"gdx",0.5,0,0.0593971300399692,-0.492485887387287,14.9521902124933,0,0.00352801905698502,-0.492485887387287,14.9521902124933,0.217907053185627,0.961823473909211,0.024562955819575,0.200080546501263,-0.206251911412021,0.0407780738151061,0.0423753786757847,0.152716228858504,0.00352801905698502,-0.000103202489447918,0.000186108692469747,0.986386429728786
"dck",0.5,0,0.0641486081077242,-0.073086070702937,3.01569439907928,0,0.00411504392215838,-0.073086070702937,3.01569439907928,0.754162069177255,0.514953694720352,0.406729407798051,0.00591638951784157,0.0841074103528605,0.0654529703863119,0.0508087347055713,0.0413073359276404,0.00411504392215838,-1.92928472703218e-05,5.10665219079587e-05,0.921683102518403
"j1w",0.5,0,0.0670656970271996,-0.631460841183941,9.54337799717936,0,0.00449780771774413,-0.631460841183941,9.54337799717936,0.0322819133289158,0.443010278184483,0.0631359988158599,-0.042755563670438,0.0130642165060197,0.0441690119818395,0.167815827068698,0.0573448823944648,0.00449780771774413,-0.000190479284813548,0.000193065154305127,0.506146277000343
"ex4",0.5,0,0.0853611655186484,2.34806605400383,14.0220972129086,0,0.00728652857870208,2.34806605400383,14.0220972129086,0.71637653792277,0.9234081026697,0.0712898369496395,0.203117370495418,-0.216917256820238,0.0471837274963584,0.156895885084182,0.132267952414955,0.00728652857870208,0.00146046555590722,0.000744482200540852,0.99469793961934
"ykj",0.5,0,0.149032742833155,-1.8276927009428,19.1341001535958,0,0.0222107584363732,-1.8276927009428,19.1341001535958,0.809721188386902,0.920006986406799,0.00706114906191535,-0.409392489051171,-0.12642739421359,0.109670721761001,0.656244157482064,0.276991696573564,0.0222107584363732,-0.00604990089741909,0.00943919200751288,0.927068135468714
"o3j",0.5,0,0.127737748948113,0.48138501370039,6.55310237435771,0,0.016316932506331,0.48138501370039,6.55310237435771,0.790726022096351,0.72515584999436,0.103546967804491,0.0673550759987229,0.00151391000946743,0.0750115069835779,0.225649512528972,0.193624243571603,0.016316932506331,0.00100334511723804,0.00174471295926818,0.828702817798851
"x7j",0.5,0,0.113831092192491,0.931300727090014,10.9122565753505,0,0.0129575175497355,0.931300727090014,10.9122565753505,0.306513171177357,0.826620834169943,0.137605096355393,0.0788107231800677,-0.174697206688455,0.0555854274317515,0.238615469337374,0.129137472431346,0.0129575175497355,0.00137363911987648,0.00183213799089477,0.964225930525337
"h4g",0.5,0,0.0799544009420927,-0.674673445387777,8.92715234389429,0,0.00639270623000892,-0.674673445387777,8.92715234389429,0.0330569525249302,0.805035158856623,0.0498302621711108,-0.176465413977445,0.0695743124977772,0.0455808298650144,0.130461341660421,0.105509345981018,0.00639270623000892,-0.000344842462762725,0.00036482319369505,0.854865421027734
"qt5",0.5,0,0.119927035011549,1.62980645950939,14.5678993072725,0,0.0143824937266613,1.62980645950939,14.5678993072725,0.33450657967478,0.953645773949635,0.0137377507056916,0.565150079455647,-0.0746743164251442,0.0881390009233432,0.194868606720304,0.238353902753664,0.0143824937266613,0.00281117139251634,0.00301345921170977,0.967383524655327
"9j8",0.5,0,0.144858968912223,-2.22227225928449,9.54203799112807,0,0.0209841208743123,-2.22227225928449,9.54203799112807,0.103688475675881,0.779874469286606,0.165610564394425,-0.218927800499158,0.103791721882383,0.0543959376280784,0.225928250317755,0.0955540668209716,0.0209841208743123,-0.00675512568485933,0.00420167735281596,0.945485033681032
"bow",0.5,0,0.129000751569906,-0.0546460680918752,3.17382082762688,0,0.0166411939056006,-0.0546460680918752,3.17382082762688,0.64594828337431,0.733041961900425,0.0664774486671812,-0.121110758658907,-0.120067674241154,0.110329706323029,0.171772264711927,0.0491238849482957,0.0166411939056006,-0.000117310163632622,0.000878924089946394,0.799519410567606
"7bf",0.5,0,0.146166117360778,1.04143456388923,17.2250397408236,0,0.0213645338643247,1.04143456388923,17.2250397408236,0.833665964892134,0.825286805816343,0.044076039420533,0.0392093655568244,0.209459426040194,0.0561329195997864,0.477941684877373,0.119681787604358,0.0213645338643247,0.00325216161719759,0.00786225410663983,0.869362845236876
"iwy",0.5,0,0.102275113796898,2.0432587069846,14.6680931783208,0,0.0104601989021685,2.0432587069846,14.6680931783208,0.196639513131231,0.933475272148711,0.0380632091639768,0.147644001846761,0.272872078105062,0.0639166908969575,0.291836936994947,0.0962963566961525,0.0104601989021685,0.00218591501093381,0.00160492057859458,0.971538481312688
"ovh",0.5,0,0.149736989468903,0.828134241398295,13.8399281800728,0,0.0224211660152104,0.828134241398295,13.8399281800728,0.1217589545995,0.8435348049229,0.0045618039021286,-0.678996097903148,0.31435734317474,0.0149394625533541,0.46610020736321,0.107750673572106,0.0224211660152104,0.00278027678646576,0.00695745210256448,0.848096608825029
"1ui",0.5,0,0.0852967409727469,1.82992293473476,18.1743503548938,0,0.00727553402057187,1.82992293473476,18.1743503548938,0.163107706233859,0.944802024345193,0.0485822182310322,0.300898016139032,-0.241722187840719,0.0383951315716591,0.0893505517687586,0.283117994953317,0.00727553402057187,0.00113561236853626,0.000962030071374563,0.993384242576226
"6kd",0.5,0,0.131887243837473,-0.62443450521393,19.11915209504,0,0.017394245087045,-0.62443450521393,19.11915209504,0.050526220118627,0.880875289374038,0.0760037695576634,-0.213657190131461,0.0815991873806512,0.0507084496271587,0.229777269955815,0.40794265642732,0.017394245087045,-0.00143250211223968,0.00578468611035037,0.956879058931702
"gk5",0.5,0,0.110773837373282,0.667058047191705,14.8156578899076,0,0.0122708430464023,0.667058047191705,14.8156578899076,0.935861027566716,0.958433824387923,0.0312841781928093,0.15238576210158,-0.372254044703896,0.0814881110175275,0.335364423342094,0.151450636809566,0.0122708430464023,0.000906724247033552,0.00223084678290834,0.989718002580732
"kuj",0.5,0,0.143642021978975,-0.263399972368489,7.81766251159269,0,0.0206330304782083,-0.263399972368489,7.81766251159269,0.873638325836509,0.755308008937454,0.132114995371446,0.203392186476824,-0.222368412121395,0.0515244326676983,0.161923526409009,0.191475174893741,0.0206330304782083,-0.000780656993381209,0.00332815050319354,0.887423004308901
"c76",0.5,0,0.0779076547990104,-0.368838714576474,3.60322664494552,0,0.00606960267628177,-0.368838714576474,3.60322664494552,0.0575570231303573,0.587754346356456,0.140709091577377,0.0850488472308641,-0.0723298875651408,0.0491741111169849,0.0604315719152949,0.0766648230323611,0.00606960267628177,-0.000174412213418247,0.000132743145779645,0.728463437933833
"0mh",0.5,0,0.125361814114314,0.216239183688688,8.6228136593889,0,0.0157155844380318,0.216239183688688,8.6228136593889,0.775153266265988,0.43929898825482,0.554697613978127,0.0665905348019553,0.452668899549078,0.111565032153393,0.0628178838134799,0.362610877219915,0.0157155844380318,0.000426020205763153,0.00212965901870734,0.993996602232947
"bfw",0.5,0,0.122877365921978,-1.98250778696365,15.8341817068679,0,0.0150988470559237,-1.98250778696365,15.8341817068679,0.747316628694534,0.877319362028726,0.0316230907451244,-0.0630724849840072,-0.226267795759191,0.0501135212068662,0.386093864782069,0.175725622897291,0.0150988470559237,-0.00367815969187904,0.00360980046306574,0.908942452773851
"q4n",0.5,0,0.0430279519878689,-2.37149251690055,15.1702791895971,0,0.00185140465227035,-2.37149251690055,15.1702791895971,0.415665447711945,0.977921090063858,0.0185336746480198,-0.182952592555304,-0.233153267727712,0.0311305787003713,0.0529673874695277,0.0759133693951782,0.00185140465227035,-0.000188918193762511,5.19991536363754e-05,0.996454764711878
"gmh",0.5,0,0.121754051321438,-0.415632828057555,18.2660710313478,0,0.0148240490131834,-0.415632828057555,18.2660710313478,0.4920908017084,0.274881197668103,0.676710989191731,-0.0414814142321358,-0.0753810987831649,0.0821261842116703,0.0223756429736372,0.394439929623496,0.0148240490131834,-0.000750170713884746,0.00401401348007859,0.951592186859834
"kqg",0.5,0,0.134140271749539,-0.0292448574224235,8.37863775951791,0,0.0179936125050401,-0.0292448574224235,8.37863775951791,0.370125619694591,0.708978417614232,0.0300022171304055,0.0286524966649218,0.112529570233157,0.10608571606648,0.396862834450733,0.0506736684929086,0.0179936125050401,-7.05873786067727e-05,0.00271275230970043,0.738980634744638
"son",0.5,0,0.142769975085168,2.5891649831389,13.4308021462905,0,0.0203832657858196,2.5891649831389,13.4308021462905,0.878264385974035,0.925155111649458,0.0701279908288538,0.372515251587766,0.318352995523729,0.0763380307474558,0.206397468363682,0.453487926278468,0.0203832657858196,0.0075347765244565,0.00558019642235546,0.995283102478312
"z_q",0.5,0,0.138354127003233,1.49052653180589,15.3668555609881,0,0.0191418644588268,1.49052653180589,15.3668555609881,0.0398289319127798,0.962857780439273,0.0250359976626808,0.342889017071769,-0.143686605522107,0.105897668074514,0.384534926609857,0.340052628832916,0.0191418644588268,0.00394744480379776,0.00563058452817266,0.987893778101953
"5rt",0.5,0,0.10393343084001,-0.102471980623919,15.839303695506,0,0.0108021580461751,-0.102471980623919,15.839303695506,0.651904677739367,0.0684006516012385,0.685287914547567,-0.00637449546479996,0.0242573105508206,0.296631304886435,0.0204061198198007,0.131938073340972,0.0108021580461751,-0.000115045840483714,0.00184823478690319,0.753688566148806
"_ji",0.5,0,0.14739290550237,-0.0795297736867313,5.53204280236459,0,0.0217246685924305,-0.0795297736867313,5.53204280236459,0.594677557237446,0.333756731844434,0.0309135468068494,0.263270935417077,0.064361516070639,0.121018519641954,0.264008369393033,0.0652504001804601,0.0217246685924305,-0.00025465926817232,0.00261090970025103,0.364670278651283
"3sr",0.5,0,0.146886500182913,0.0221743972475356,15.6147139245249,0,0.0215756439359848,0.0221743972475356,15.6147139245249,0.113525339402258,0.994613181697348,0.0053258934192059,-0.423808376319163,0.981193749232258,0.141339774309475,0.277884638079342,2.12435652981637,0.0215756439359848,7.02744528620788e-05,0.00726878067116627,0.999939075116554
"0u1",0.5,0,0.141309216403854,-1.45937758758016,10.806758573838,0,0.0199682946406712,-1.45937758758016,10.806758573838,0.572557031409815,0.923773375571487,0.0618700695419257,-0.271575688432983,0.160368846187886,0.0979279754830672,0.278557008048654,0.28286605380831,0.0199682946406712,-0.0041179316764906,0.00430900900626055,0.985643445113413
"8tw",0.5,0,0.106598838033391,1.32731210241982,12.1192199916945,0,0.0113633122700691,1.32731210241982,12.1192199916945,0.0834138058125973,0.016314655312023,0.228022424468643,0.104613352855256,-0.0380495041092042,0.306963736466972,0.0329741299764934,0.0773221393755228,0.0113633122700691,0.00160779423295195,0.00156489265438717,0.244337079780666
"ebr",0.5,0,0.0950468800725408,-1.20538117413629,17.4716658776722,0,0.00903390941152396,-1.20538117413629,17.4716658776722,0.439848107285798,0.936413771109879,0.0151564473974881,0.344019411429302,-0.218430220640861,0.0517052747470883,0.121746019245764,0.211709178274874,0.00903390941152396,-0.00103499440305992,0.00142588919620342,0.951570218507367
"lmr",0.5,0,0.14675301456143,2.2319512998937,10.7590780751094,0,0.0215364472828674,2.2319512998937,10.7590780751094,0.218937418889254,0.842953784141466,0.0863660282060083,-0.145022538690781,0.426007348560873,0.0626880827889891,0.117384177903736,0.169192769796229,0.0215364472828674,0.00705416815115965,0.00499026011659207,0.929319812347475
"ji7",0.5,0,0.133927359653914,-2.23644483474649,15.0869935053195,0,0.0179365376638689,-2.23644483474649,15.0869935053195,0.551345976768062,0.949499517343227,0.044855856778987,-0.417942112744143,0.2121673368807,0.082310570038843,0.2298861588357,0.357009309318145,0.0179365376638689,-0.00537237241911675,0.00485377824739914,0.994355374122214
"1vs",0.5,0,0.145001208532048,-0.81561671190218,9.02288989660302,0,0.0210253504757545,-0.81561671190218,9.02288989660302,0.399088486796245,0.624037466523867,0.341765006496894,0.0933031388997203,-0.358161751568768,0.0762819120666909,0.141625806455682,0.273543948159928,0.0210253504757545,-0.00248657167180132,0.00398870709409712,0.965802473020761
"h5b",0.5,0,0.13737673171568,-0.659746987456918,17.4726666319365,0,0.0188723664168819,-0.659746987456918,17.4726666319365,0.482007153797895,0.932155662853554,0.0135586686825763,-0.608789587352418,0.137887639698116,0.0817890620240699,0.224471664353255,0.329550713659445,0.0188723664168819,-0.00171047588554464,0.00622317352580462,0.94571433153613
"eu3",0.5,0,0.101996520757113,-0.943882034995972,5.02719277788135,0,0.0104032902465561,-0.943882034995972,5.02719277788135,0.968587699811906,0.635614430518821,0.23714643121233,0.103711840430139,-0.171224458538358,0.0535179385828753,0.0541115169143471,0.111956226818058,0.0104032902465561,-0.0010015526700428,0.000544085271916105,0.872760861731151
"8_w",0.5,0,0.145493058623742,-0.220699869400095,9.02807269963868,0,0.0211682301076915,-0.220699869400095,9.02807269963868,0.939240301493555,0.979208303214412,0.00832855276940014,-0.516254469034684,0.15541561530815,0.12664307043325,0.251739009720001,0.439645449460717,0.0211682301076915,-0.000679718198839464,0.00404542490034399,0.987536855983812
"cog",0.5,0,0.0974321256914384,1.01529274499921,16.6770856136669,0,0.00949301911675225,1.01529274499921,16.6770856136669,0.954420097405091,0.956894123935472,0.0241995438804187,-0.140893925916038,0.427274932842519,0.0614370972991845,0.264438585709703,0.111300373642419,0.00949301911675225,0.000939069674428944,0.00150289579438931,0.981093667815891
"63r",0.5,0,0.0788293162401239,-0.550267544113472,11.0614705133778,0,0.00621406109888547,-0.550267544113472,11.0614705133778,0.20221902243793,0.675639020755578,0.0281077343502284,-0.0704108863867483,0.0431204617540066,0.0570702792476132,0.246742705749836,0.0697079190472468,0.00621406109888547,-0.000269548659658871,0.000427133765288143,0.703746755105807
"r7i",0.5,0,0.135163701374345,-1.3253496849015,18.7642002588491,0,0.018269226169213,-1.3253496849015,18.7642002588491,0.18003538181074,0.956561478344202,0.0294660511402602,-0.237039023843569,-0.0281496657533586,0.0963850421223572,0.363452025310015,0.519211573162183,0.018269226169213,-0.00327273399471198,0.00626282625947696,0.986027529484463
"oqg",0.5,0,0.131162694573705,1.25745562419379,19.1482350348745,0,0.0172036524478351,1.25745562419379,19.1482350348745,0.247605881420895,0.984872201807632,0.00865746841572583,0.526750149488416,-0.404068715998967,0.108272555633748,0.442276519767469,0.278584535443568,0.0172036524478351,0.00283742021204187,0.00566721997294008,0.993529670223358
"2ha",0.5,0,0.0723788839797816,1.32520929552705,7.82054836089572,0,0.00523870284615868,1.32520929552705,7.82054836089572,0.467268025269732,0.674806421661728,0.067874369297475,0.029879998927135,0.0594100510261457,0.0212411371805677,0.155831098941381,0.0853139720253506,0.00523870284615868,0.000502481550688054,0.000214627187951486,0.742680790959203
"i7y",0.5,0,0.135719351313948,0.0537773460500851,15.0820870622671,0,0.0184197423210788,0.0537773460500851,15.0820870622671,0.234289962565526,0.28695607294,0.711345997092453,0.0400148605138764,0.931643381955455,0.169422076808916,0.0751039372042198,0.492471734486782,0.0184197423210788,0.000134438819820197,0.00511715467309978,0.998302070032453
"bkd",0.5,0,0.149465459841963,-1.02528437239227,19.5771593115154,0,0.0223399236857695,-1.02528437239227,19.5771593115154,0.601037553278729,0.977583896200176,0.00124758164308711,-0.0628407630693264,-0.367773605780176,0.126318137857037,1.12969073764471,0.323678807679943,0.0223399236857695,-0.00342347267346489,0.00977041577717604,0.978831477843263
"tkr",0.5,0,0.0802982992259046,-1.41186880048841,18.58619772201,0,0.00644781685857292,-1.41186880048841,18.58619772201,0.358835234306753,0.790546828766648,0.00503628331678682,-0.48403444143182,0.0790046936634901,0.0556295753015984,0.227210460332168,0.0715895944620004,0.00644781685857292,-0.000730993274798321,0.000772708945066694,0.795583112083435
"nc0",0.5,0,0.111727241200009,-1.2543229584168,6.05826446475181,0,0.012482976426165,-1.2543229584168,6.05826446475181,0.717041042167693,0.940991400552623,0.0278240978020377,-0.37096377860662,-0.203016336929108,0.0826712881834469,0.0407050162358633,0.1383216724704,0.012482976426165,-0.00174938982804317,0.000944027245504338,0.96881549835466
"c01",0.5,0,0.133885679774991,0.400481774622305,4.56812115571305,0,0.0179253752488115,0.400481774622305,4.56812115571305,0.345248834230006,0.936246923973479,0.0125246202575397,0.416234350259221,0.0916753311597307,0.125071900467983,0.163668975942061,0.0682816910894052,0.0179253752488115,0.000961136655674437,0.00146782447708129,0.948771544231019
"wo9",0.5,0,0.0355284216919943,0.427411798010441,13.515047223959,0,0.00126226874792417,0.427411798010441,13.515047223959,0.654328631702811,0.9551001333876,0.00413477169402187,-0.152120009581755,0.0884829669269958,0.0263681517397323,0.107494742407577,0.0556626363075736,0.00126226874792417,1.91678874528363e-05,2.15338273706827e-05,0.959234905081622
"x51",0.5,0,0.11510617955399,-0.6649640493557,13.0094564825857,0,0.0132494325715154,-0.6649640493557,13.0094564825857,0.944849223131314,0.872386748068234,0.0859003563670021,-0.113073630647858,0.105528563877209,0.0620922157068738,0.253682095798646,0.257357189881187,0.0132494325715154,-0.00101413106241158,0.00228377708660397,0.958287104435236
"fyz",0.5,0,0.0829375484378896,-0.448274675222694,19.0400485053364,0,0.00687863694088728,-0.448274675222694,19.0400485053364,0.153928217012435,0.666814727602002,0.318739607056917,0.0580630278462957,-0.202150745906775,0.0051150954701888,0.104962433436665,0.302328084188834,0.00687863694088728,-0.000255739484911889,0.000900892198034159,0.985554334658919
"x4h",0.5,0,0.0788667990146786,-1.50012035027154,8.218370382013,0,0.0062199719868217,-1.50012035027154,8.218370382013,0.0599589729681611,0.67517460298455,0.279852100387533,-0.0496406089344643,-0.195157492785343,0.0483551526419452,0.0506325066736136,0.130015855586706,0.0062199719868217,-0.000735882958581517,0.000317952736723846,0.955026703372083
"p4a",0.5,0,0.124296915074785,-0.0675164811939834,18.5721855353914,0,0.0154497230971084,-0.0675164811939834,18.5721855353914,0.31184159591794,0.916805433233745,0.0793507112479555,-0.240990618915427,0.381799327321018,0.0844395563298187,0.154005326005085,0.629277792052487,0.0154497230971084,-0.000129655471790777,0.00443306821000675,0.9961561444817
"2yc",0.5,0,0.134127006574951,-0.751894228382766,14.3573534755672,0,0.0179900538927569,-0.751894228382766,14.3573534755672,0.323135331273079,0.919797411590497,0.0753146863150002,-0.0531905639824135,-0.266020159676837,0.0869176407880873,0.367929124895415,0.228942830051175,0.0179900538927569,-0.00181428473987819,0.00464664315439943,0.995112097905497
"vqt",0.5,0,0.144427832814952,2.10853442123471,17.7086202606225,0,0.0208593988916237,2.10853442123471,17.7086202606225,0.569314432796091,0.559459168359825,0.0294579241353407,0.428490145639422,-0.0488399810181783,0.0635118811422314,0.369718474806518,0.140262973669936,0.0208593988916237,0.00635233479023622,0.00770527784210301,0.588917092495165
"7nx",0.5,0,0.120575852491043,-0.0238027266281833,17.0281608407054,0,0.0145385362039417,-0.0238027266281833,17.0281608407054,0.00593657093122602,0.906059855680726,0.049650350718521,0.144406364978665,-0.00584894542826442,0.082489268106844,0.0590537583874315,0.400681332620395,0.0145385362039417,-4.17260940123198e-05,0.00359922592392985,0.955710206399247
"2ht",0.5,0,0.116196244076294,0.223578246591651,14.0351456411798,0,0.0135015671374376,0.223578246591651,14.0351456411798,0.708976197754964,0.856713137771022,0.0718284678801593,-0.15159001106039,0.161997801217524,0.0498303405028139,0.227966360137848,0.239971488354112,0.0135015671374376,0.000350756571489098,0.00255849919263297,0.928541605651181
"jvq",0.5,0,0.130228745684013,-0.274878918768501,18.6977497450128,0,0.0169595262024313,-0.274878918768501,18.6977497450128,0.855939555680379,0.957714620091101,0.0187030526581267,0.37943336269722,-0.376706621747265,0.0858688515365083,0.305100410044568,0.299428713902909,0.0169595262024313,-0.000607102479636759,0.00537795016172371,0.976417672749228
"i7u",0.5,0,0.120235003157852,0.89531928344418,12.988370909666,0,0.0144564559843687,0.89531928344418,12.988370909666,0.774825909873471,0.968056621760376,0.0130004520432894,-0.0947582213252205,0.481638929129326,0.0878876768939069,0.41323275113891,0.0984503363494042,0.0144564559843687,0.00155621893723668,0.00271442820181288,0.981057073803666
"pz7",0.5,0,0.092440293571118,0.876610647264383,19.3615497751479,0,0.00854520787551448,0.876610647264383,19.3615497751479,0.543402931420133,0.91853416084967,0.0745566297171137,-0.102935805465002,0.353876690991589,0.0677879907966207,0.153475142777447,0.357533421251326,0.00854520787551448,0.000692453619001676,0.00141379154850471,0.993090790566784
"7zm",0.5,0,0.120384279123398,1.90492450360721,18.2735140339224,0,0.0144923746600602,1.90492450360721,18.2735140339224,0.200744195375592,0.931863347951446,0.0674880333988144,0.338284198280881,0.509584407704161,0.0755445959769768,0.036073465628737,0.977120931581363,0.0144923746600602,0.00332343430014311,0.00383796647722476,0.99935138135026
"8y0",0.5,0,0.126765272373969,-0.122764808190765,16.2593045235473,0,0.0160694342800465,-0.122764808190765,16.2593045235473,0.277173351030797,0.571805915818206,0.410070792760962,0.0840722245706544,-0.140413055075342,0.0297356765504058,0.122943126529743,0.488611538267897,0.0160694342800465,-0.000250077587664473,0.00419858684539084,0.981876708579167
"1mu",0.5,0,0.0399286955843723,0.695352321272841,9.71942684817046,0,0.00159430073106947,0.695352321272841,9.71942684817046,0.920471225166693,0.577959427170945,0.00334915213729953,0.141586224332114,0.00361806545891064,0.0378008944475616,0.16072730432928,0.0379331510253993,0.00159430073106947,4.42649804401584e-05,2.47047888266297e-05,0.581308579308245
"y1t",0.5,0,0.131572929888143,0.168746774432627,7.88512589079269,0,0.0173114358793501,0.168746774432627,7.88512589079269,0.640042444923893,0.961994502466961,0.000964621050420417,-0.266480041101769,0.307698016451725,0.115117990982927,0.785234577518963,0.084373721798066,0.0173114358793501,0.000384357285315328,0.00236306035691969,0.962959123517382
"1m8",0.5,0,0.105754387623277,-1.32434780537158,18.1079633716378,0,0.0111839905015743,-1.32434780537158,18.1079633716378,0.371234444202855,0.8440129209164,0.117929211283864,-0.106428733344961,0.0345382154622724,0.0212442959437769,0.219539664351548,0.307062205243401,0.0111839905015743,-0.00156638040119563,0.00226497381967397,0.961942132200264
"7em",0.5,0,0.0232748533925943,0.662212842545851,12.6419522434981,0,0.00054171880044676,0.662212842545851,12.6419522434981,0.255783607251942,0.809601823602293,0.129876398450899,-0.0242275599884905,0.0205236072823629,0.0127396254322157,0.0239352174561452,0.0616075085050416,0.00054171880044676,8.34946139660842e-06,3.70989793462436e-06,0.939478222053192
"w0h",0.5,0,0.129320140105385,-0.224683292834719,7.55372144657122,0,0.0167236986368763,-0.224683292834719,7.55372144657122,0.0698560609016567,0.731853669199267,0.242251352525324,-0.134713185259539,0.16607660342066,0.0696130342302433,0.134238900474704,0.317130246285644,0.0167236986368763,-0.00048592504034402,0.00211264064751035,0.974105021724591
"xpk",0.5,0,0.138877905094208,0.855582638781463,8.52308715809351,0,0.019287072523356,0.855582638781463,8.52308715809351,0.544455733383074,0.742000574635143,0.0271795062440581,0.245807832346478,-0.0571320734841865,0.111416744433713,0.348203060676449,0.13693306830656,0.019287072523356,0.00229171936053973,0.00317051313430101,0.769180080879201
"w24",0.5,0,0.133490222497408,0.547428577197615,12.6527037856046,0,0.0178196395024076,0.547428577197615,12.6527037856046,0.893920477246866,0.96147228939641,0.0206191432033433,-0.23820248127397,0.289162839497569,0.106330827930328,0.279986209100202,0.385773629143148,0.0178196395024076,0.00130219443717224,0.004017733891616,0.982091432599753
"_oa",0.5,0,0.0834071155841878,-0.159789942311736,13.457769654258,0,0.00695674693007407,-0.159789942311736,13.457769654258,0.145931903505698,0.900970829243948,0.0716137081704919,0.0428095177166905,-0.0835133294766024,0.0532793332682944,0.186647175261412,0.240159726631566,0.00695674693007407,-9.27168669116861e-05,0.000651306632305069,0.97258453741444
"jvy",0.5,0,0.0558573744513578,1.33021950245248,11.1745603472211,0,0.0031200462805992,1.33021950245248,11.1745603472211,0.261338422540575,0.806073787986211,0.193827460006295,0.087447120609188,0.633749103899874,0.0321565073350294,0.04466640618489,0.437767899912495,0.0031200462805992,0.000231827453582489,0.0001087808673797,0.999901247992507
"2_i",0.5,0,0.14779029379578,-0.671459824151977,11.0908083101028,0,0.0218419709402431,-0.671459824151977,11.0908083101028,0.895596121205017,0.98592808740233,0.00777903107183223,-0.462049942731856,0.245375990800493,0.131910331091955,0.463415650052331,0.393016877770409,0.0218419709402431,-0.00216749333062456,0.005291110714479,0.993707118474162
"s76",0.5,0,0.109483058691405,-0.231104590455909,5.36298585737591,0,0.0119865401404257,-0.231104590455909,5.36298585737591,0.0966404986102134,0.58656840441022,0.0222967443474782,0.331105057690472,-0.10124465663096,0.0136442481247418,0.0997832395903462,0.0936725168238576,0.0119865401404257,-0.000303283887417953,0.000770538494185644,0.608865148757698
"wlo",0.5,0,0.116817870238418,2.35442174582605,19.7249366186953,0,0.0136464148070398,2.35442174582605,19.7249366186953,0.367717690533027,0.602812893509053,0.0396859955069482,0.23964297878997,0.0787436064116216,0.0549159907428841,0.349797491599091,0.0186090748660138,0.0136464148070398,0.00375328992275335,0.00367326916335685,0.642498889016001
"71g",0.5,0,0.132369922103558,1.01200932829853,12.5048357770725,0,0.0175217962777021,1.01200932829853,12.5048357770725,0.0518821682780981,0.99002198287327,0.00846445178665648,0.483511312263798,0.113171216122292,0.118200539852288,0.32591797789372,0.715162113666576,0.0175217962777021,0.00234721274976592,0.00383915145805992,0.998486434659926
"16i",0.5,0,0.141460181006587,-0.180273175255016,17.1066817004489,0,0.0200109828104163,-0.180273175255016,17.1066817004489,0.433777337195352,0.872879494632782,0.0585643081830345,-0.1103996610881,0.252872489251986,0.0574785754428606,0.404709658754534,0.183242906980038,0.0200109828104163,-0.000510309597920404,0.0068501899213026,0.931443802815816
"ajw",0.5,0,0.110371444664007,-0.364250712250973,6.0555059871843,0,0.0121818557972199,-0.364250712250973,6.0555059871843,0.213317532092333,0.75090768987691,0.0558117779917228,-0.0433123308484165,0.12549849827331,0.0794539504734195,0.253207168805283,0.020231968437856,0.0121818557972199,-0.000489745654279971,0.000898622619861278,0.806719467868633
"f4p",0.5,0,0.141556406155993,0.963480736380784,12.8698794038195,0,0.0200382161238005,0.963480736380784,12.8698794038195,0.708778208820149,0.996566814719079,0.00331638222756449,0.767043602613888,0.956922515695315,0.132371477111199,0.319779941675155,1.21274616529343,0.0200382161238005,0.00273294958637747,0.0051676440338116,0.999883196946643
"zpb",0.5,0,0.0669042805018008,-1.21786718878156,14.9108025842421,0,0.00447618274946364,-1.21786718878156,14.9108025842421,0.798200997989625,0.975758185985081,0.0103267971516188,-0.127932458284517,-0.135737336854158,0.0569296832406788,0.272157909778558,0.0900759618900948,0.00447618274946364,-0.000364721733905314,0.000298756001766371,0.9860849831367
"6n2",0.5,0,0.0545793055805456,-0.957240477092462,12.4833141947523,0,0.00297890059765458,-0.957240477092462,12.4833141947523,0.103501879610121,0.209646473540063,0.000718516462695384,-0.516679073476803,0.0126235424144756,0.0490173772666384,0.172382553690008,0.046356781060219,0.00297890059765458,-0.000155634212281834,0.00011077504232145,0.210364990002758
